"school_id","school_name","activity_name","alg","level_of_play","event_date","event_time","score","event_name","location","source_activity_url","matchup_link","address"
"311","Hallsville High School","Softball Fall Season","38","Varsity","9/15","5:00 pm","","Russellville","home","https://www.mshsaa.org/MySchool/Schedule.aspx?s=311&alg=38","https://www.mshsaa.org/MySchool/Matchup.aspx?s=311&alg=38&comp=2616932","421 E Hwy 124, Hallsville, MO 65255-9346"
"311","Hallsville High School","Volleyball Girls","57","Varsity","9/15","6:15 pm","","Russellville","away","https://www.mshsaa.org/MySchool/Schedule.aspx?s=311&alg=57","https://www.mshsaa.org/MySchool/Matchup.aspx?s=311&alg=57&comp=2616931","13600 Rte C, Russellville, MO 65074"
"313","Harrisburg High School","Golf Girls","24","Varsity","9/15","9:00 am","","Westran Invitational","tournament","https://www.mshsaa.org/MySchool/Schedule.aspx?s=313&alg=24","https://www.mshsaa.org/MySchool/Tournament.aspx?s=313&alg=24&tournament=543825","Huntsville, MO"
"522","Helias High School","Golf Girls","24","Varsity","9/15","TBD","","California","home","https://www.mshsaa.org/MySchool/Schedule.aspx?s=522&alg=24","https://www.mshsaa.org/MySchool/Matchup.aspx?s=522&alg=24&comp=2780320","1305 Swifts Hwy, Jefferson City, MO 65109-2595"
"522","Helias High School","Soccer Boys","33","Varsity","9/15","7:00 pm","","Battle with Columbia Independent","away","https://www.mshsaa.org/MySchool/Schedule.aspx?s=522&alg=33","https://www.mshsaa.org/MySchool/Matchup.aspx?s=522&alg=33&comp=2666705","7575 St. Charles Road, Columbia, MO 65202"
"522","Helias High School","Softball Fall Season","38","Varsity","9/15","5:00 pm","","Blair Oaks","home","https://www.mshsaa.org/MySchool/Schedule.aspx?s=522&alg=38","https://www.mshsaa.org/MySchool/Matchup.aspx?s=522&alg=38&comp=2641006","1305 Swifts Hwy, Jefferson City, MO 65109-2595"
"522","Helias High School","Tennis Girls","49","Varsity","9/15","4:00 pm","","Moberly","home","https://www.mshsaa.org/MySchool/Schedule.aspx?s=522&alg=49","https://www.mshsaa.org/MySchool/Matchup.aspx?s=522&alg=49&comp=2627970","1305 Swifts Hwy, Jefferson City, MO 65109-2595"
"85","Hickman High School","Soccer Boys","33","Varsity","9/15","6:30 pm","","Camdenton","home","https://www.mshsaa.org/MySchool/Schedule.aspx?s=85&alg=33","https://www.mshsaa.org/MySchool/Matchup.aspx?s=85&alg=33&comp=2769532","1104 N Providence Rd, Columbia, MO 65203-4398"
"85","Hickman High School","Softball Fall Season","38","Varsity","9/15","5:00 pm","","Battle","away","https://www.mshsaa.org/MySchool/Schedule.aspx?s=85&alg=38","https://www.mshsaa.org/MySchool/Matchup.aspx?s=85&alg=38&comp=2744125","7575 St. Charles Road, Columbia, MO 65202"
"85","Hickman High School","Tennis Girls","49","Varsity","9/15","4:30 pm","","Battle","home","https://www.mshsaa.org/MySchool/Schedule.aspx?s=85&alg=49","https://www.mshsaa.org/MySchool/Matchup.aspx?s=85&alg=49&comp=2765031","1104 N Providence Rd, Columbia, MO 65203-4398"
"85","Hickman High School","Volleyball Girls","57","Varsity","9/15","7:00 pm","","Hannibal","home","https://www.mshsaa.org/MySchool/Schedule.aspx?s=85&alg=57","https://www.mshsaa.org/MySchool/Matchup.aspx?s=85&alg=57&comp=2710744","1104 N Providence Rd, Columbia, MO 65203-4398"
"84","Jefferson City High School","Soccer Boys","33","Varsity","9/15","7:00 pm","","Rock Bridge","home","https://www.mshsaa.org/MySchool/Schedule.aspx?s=84&alg=33","https://www.mshsaa.org/MySchool/Matchup.aspx?s=84&alg=33&comp=2660238","1215 Adams St, Jefferson City, MO 65101"
"360","Marshall High School","Swimming and Diving Boys","44","Varsity","9/15","","","Blue Springs South","tournament","https://www.mshsaa.org/MySchool/Schedule.aspx?s=360&alg=44","https://www.mshsaa.org/MySchool/Tournament.aspx?s=360&alg=44&tournament=592972","Blue Springs, MO"
"360","Marshall High School","Volleyball Girls","57","Varsity","9/15","6:15 pm","","Sweet Springs","home","https://www.mshsaa.org/MySchool/Schedule.aspx?s=360&alg=57","https://www.mshsaa.org/MySchool/Matchup.aspx?s=360&alg=57&comp=2665340","805 South Miami, Marshall, MO 65340"
"128","Mexico High School","Golf Girls","24","Varsity","9/15","","","Westran Invitational","tournament","https://www.mshsaa.org/MySchool/Schedule.aspx?s=128&alg=24","https://www.mshsaa.org/MySchool/Tournament.aspx?s=128&alg=24&tournament=586785","Huntsville, MO"
"128","Mexico High School","Soccer Boys","33","Varsity","9/15","5:00 pm","","Kirksville","away","https://www.mshsaa.org/MySchool/Schedule.aspx?s=128&alg=33","https://www.mshsaa.org/MySchool/Matchup.aspx?s=128&alg=33&comp=2681813","1300 S Cottage Grove, Kirksville, MO 63501-3998"
"128","Mexico High School","Softball Fall Season","38","Varsity","9/15","6:30 pm","","Centralia","away","https://www.mshsaa.org/MySchool/Schedule.aspx?s=128&alg=38","https://www.mshsaa.org/MySchool/Matchup.aspx?s=128&alg=38&comp=2655736","849 S Jefferson St, Centralia, MO 65240-1605"
"128","Mexico High School","Volleyball Girls","57","Varsity","9/15","7:30 pm","","California","away","https://www.mshsaa.org/MySchool/Schedule.aspx?s=128&alg=57","https://www.mshsaa.org/MySchool/Matchup.aspx?s=128&alg=57&comp=2638854","1501 W Buchanan, California, MO 65018-1279"
"569","Missouri Military Academy","Soccer Boys","33","Varsity","9/15","5:00 pm","","Canton","away","https://www.mshsaa.org/MySchool/Schedule.aspx?s=569&alg=33","https://www.mshsaa.org/MySchool/Matchup.aspx?s=569&alg=33&comp=2751337","200 S 4th St, Canton, MO 63435-1510"
"132","Moberly High School","Cross Country Boys","11","Varsity","9/15","TBD","","Quincy Notre Dame Quincy, IL","home","https://www.mshsaa.org/MySchool/Schedule.aspx?s=132&alg=11","",""
"132","Moberly High School","Cross Country Girls","12","Varsity","9/15","TBD","","Quincy Notre Dame Quincy, IL","home","https://www.mshsaa.org/MySchool/Schedule.aspx?s=132&alg=12","",""
"132","Moberly High School","Golf Girls","24","Varsity","9/15","","","Westran Invitational","tournament","https://www.mshsaa.org/MySchool/Schedule.aspx?s=132&alg=24","https://www.mshsaa.org/MySchool/Tournament.aspx?s=132&alg=24&tournament=582285","Huntsville, MO"
"132","Moberly High School","Soccer Boys","33","Varsity","9/15","6:45 pm","","Hannibal","away","https://www.mshsaa.org/MySchool/Schedule.aspx?s=132&alg=33","https://www.mshsaa.org/MySchool/Matchup.aspx?s=132&alg=33&comp=2685469","4500 McMasters Ave, Hannibal, MO 63401-2299"
"132","Moberly High School","Softball Fall Season","38","Varsity","9/15","5:00 pm","","Fulton","home","https://www.mshsaa.org/MySchool/Schedule.aspx?s=132&alg=38","https://www.mshsaa.org/MySchool/Matchup.aspx?s=132&alg=38&comp=2680173","1625 Gratz Brown, Moberly, MO 65270-1904"
"132","Moberly High School","Tennis Girls","49","Varsity","9/15","4:00 pm","","Helias Catholic","away","https://www.mshsaa.org/MySchool/Schedule.aspx?s=132&alg=49","https://www.mshsaa.org/MySchool/Matchup.aspx?s=132&alg=49&comp=2647176","1305 Swifts Hwy, Jefferson City, MO 65109-2595"
"139","North Callaway High School","Softball Fall Season","38","Varsity","9/15","5:00 pm","","Clopton","home","https://www.mshsaa.org/MySchool/Schedule.aspx?s=139&alg=38","https://www.mshsaa.org/MySchool/Matchup.aspx?s=139&alg=38&comp=2614153","2700 Thunderbird Dr, Kingdom City, MO 65262-1817"
"152","Osage High School","Soccer Boys","33","Varsity","9/15","6:45 pm","","Clinton","home","https://www.mshsaa.org/MySchool/Schedule.aspx?s=152&alg=33","https://www.mshsaa.org/MySchool/Matchup.aspx?s=152&alg=33&comp=2703955","636 Hwy 42, Osage Beach, MO 65065-5301"
"152","Osage High School","Tennis Girls","49","Varsity","9/15","4:00 pm","","Fulton","home","https://www.mshsaa.org/MySchool/Schedule.aspx?s=152&alg=49","https://www.mshsaa.org/MySchool/Matchup.aspx?s=152&alg=49&comp=2697352","636 Hwy 42, Osage Beach, MO 65065-5301"
"152","Osage High School","Volleyball Girls","57","Varsity","9/15","6:00 pm","","Boonville","home","https://www.mshsaa.org/MySchool/Schedule.aspx?s=152&alg=57","https://www.mshsaa.org/MySchool/Matchup.aspx?s=152&alg=57&comp=2709008","636 Hwy 42, Osage Beach, MO 65065-5301"
"578","Rock Bridge High School","Soccer Boys","33","Varsity","9/15","7:00 pm","","Jefferson City","away","https://www.mshsaa.org/MySchool/Schedule.aspx?s=578&alg=33","https://www.mshsaa.org/MySchool/Matchup.aspx?s=578&alg=33&comp=2743212","609 Union St, Jefferson City, MO 65101-2898"
"578","Rock Bridge High School","Tennis Girls","49","Varsity","9/15","4:30 pm","","Smith-Cotton","home","https://www.mshsaa.org/MySchool/Schedule.aspx?s=578&alg=49","https://www.mshsaa.org/MySchool/Matchup.aspx?s=578&alg=49&comp=2730117","4500 Bethel Street, Columbia, MO 65203"
"578","Rock Bridge High School","Volleyball Girls","57","Varsity","9/15","6:30 pm","","Hermann","away","https://www.mshsaa.org/MySchool/Schedule.aspx?s=578&alg=57","https://www.mshsaa.org/MySchool/Matchup.aspx?s=578&alg=57&comp=2634368","176 Bearcat Xing, Hermann, MO 65041-4200"
"430","Russellville High School","Golf Girls","24","Varsity","9/15","","","Tipton Tri","tournament","https://www.mshsaa.org/MySchool/Schedule.aspx?s=430&alg=24","https://www.mshsaa.org/MySchool/Tournament.aspx?s=430&alg=24&tournament=592213","Tipton, MO"
"430","Russellville High School","Golf Girls","24","Varsity","9/15","","","Belle Quad","tournament","https://www.mshsaa.org/MySchool/Schedule.aspx?s=430&alg=24","https://www.mshsaa.org/MySchool/Tournament.aspx?s=430&alg=24&tournament=594352","Belle, MO"
"430","Russellville High School","Softball Fall Season","38","Varsity","9/15","5:00 pm","","Hallsville with Christian Fellowship Sr.","away","https://www.mshsaa.org/MySchool/Schedule.aspx?s=430&alg=38","https://www.mshsaa.org/MySchool/Matchup.aspx?s=430&alg=38&comp=2616303","421 E Hwy 124, Hallsville, MO 65255-9346"
"430","Russellville High School","Volleyball Girls","57","Varsity","9/15","6:15 pm","","Hallsville","home","https://www.mshsaa.org/MySchool/Schedule.aspx?s=430&alg=57","https://www.mshsaa.org/MySchool/Matchup.aspx?s=430&alg=57&comp=2612882","13600 Rte C, Russellville, MO 65074"
"431","Salisbury High School","Golf Girls","24","Varsity","9/15","","","Westran Invitational","tournament","https://www.mshsaa.org/MySchool/Schedule.aspx?s=431&alg=24","https://www.mshsaa.org/MySchool/Tournament.aspx?s=431&alg=24&tournament=545814","Huntsville, MO"
"431","Salisbury High School","Softball Fall Season","38","Varsity","9/15","5:00 pm","","Paris","home","https://www.mshsaa.org/MySchool/Schedule.aspx?s=431&alg=38","https://www.mshsaa.org/MySchool/Matchup.aspx?s=431&alg=38&comp=2632148","1000 S Maple Ave, Salisbury, MO 65281"
"194","Smith-Cotton High School","Soccer Boys","33","Varsity","9/15","6:30 pm","","Capital City","home","https://www.mshsaa.org/MySchool/Schedule.aspx?s=194&alg=33","https://www.mshsaa.org/MySchool/Matchup.aspx?s=194&alg=33&comp=2677006","2010 Tiger Pride Blvd, Sedalia, MO 65301-8503"
"194","Smith-Cotton High School","Swimming and Diving Boys","44","Varsity","9/15","4:00 pm","","Blue Springs Invite","tournament","https://www.mshsaa.org/MySchool/Schedule.aspx?s=194&alg=44","https://www.mshsaa.org/MySchool/Tournament.aspx?s=194&alg=44&tournament=575867","Blue Springs, MO"
"194","Smith-Cotton High School","Tennis Girls","49","Varsity","9/15","4:30 pm","","Rock Bridge","away","https://www.mshsaa.org/MySchool/Schedule.aspx?s=194&alg=49","https://www.mshsaa.org/MySchool/Matchup.aspx?s=194&alg=49&comp=2669522","4303 S Providence Rd, Columbia, MO 65203-7198"
"194","Smith-Cotton High School","Volleyball Girls","57","Varsity","9/15","7:00 pm","","Warrensburg","away","https://www.mshsaa.org/MySchool/Schedule.aspx?s=194&alg=57","https://www.mshsaa.org/MySchool/Matchup.aspx?s=194&alg=57&comp=2643400","1411 S Ridgeview Dr, Warrensburg, MO 64093-8910"
"197","South Callaway High School","Golf Girls","24","Varsity","9/15","","","Tipton Tri","tournament","https://www.mshsaa.org/MySchool/Schedule.aspx?s=197&alg=24","https://www.mshsaa.org/MySchool/Tournament.aspx?s=197&alg=24&tournament=595863","Tipton, MO"
"197","South Callaway High School","Softball Fall Season","38","Varsity","9/15","5:00 pm","","California","away","https://www.mshsaa.org/MySchool/Schedule.aspx?s=197&alg=38","https://www.mshsaa.org/MySchool/Matchup.aspx?s=197&alg=38&comp=2724557","1501 W Buchanan, California, MO 65018-1279"
"474","Tipton High School","Golf Girls","24","Varsity","9/15","","","Tipton Tri","tournament","https://www.mshsaa.org/MySchool/Schedule.aspx?s=474&alg=24","https://www.mshsaa.org/MySchool/Tournament.aspx?s=474&alg=24&tournament=590900","Tipton, MO"
"474","Tipton High School","Golf Girls","24","Varsity","⤷ 9/15","TBD","","South Callaway","tournament","https://www.mshsaa.org/MySchool/Schedule.aspx?s=474&alg=24","https://www.mshsaa.org/MySchool/Matchup.aspx?s=474&alg=24&comp=2769449","334 US Hwy 50 West, Tipton, MO 65081-8606"
"474","Tipton High School","Golf Girls","24","Varsity","⤷ 9/15","TBD","","Russellville","tournament","https://www.mshsaa.org/MySchool/Schedule.aspx?s=474&alg=24","https://www.mshsaa.org/MySchool/Matchup.aspx?s=474&alg=24&comp=2769450","334 US Hwy 50 West, Tipton, MO 65081-8606"
"485","Versailles High School","Golf Girls","24","Varsity","9/15","4:00 pm","","Adrian","away","https://www.mshsaa.org/MySchool/Schedule.aspx?s=485&alg=24","https://www.mshsaa.org/MySchool/Matchup.aspx?s=485&alg=24&comp=2629950","601 N Houston, Adrian, MO 64720-0098"
"953","Battle High School","Tennis Girls","49","Varsity","9/16","4:30 pm","","Father Tolton","home","https://www.mshsaa.org/MySchool/Schedule.aspx?s=953&alg=49","https://www.mshsaa.org/MySchool/Matchup.aspx?s=953&alg=49&comp=2766955","7575 St. Charles Road, Columbia, MO 65202"
"953","Battle High School","Volleyball Girls","57","Varsity","9/16","6:15 pm","","Helias Catholic","home","https://www.mshsaa.org/MySchool/Schedule.aspx?s=953&alg=57","https://www.mshsaa.org/MySchool/Matchup.aspx?s=953&alg=57&comp=2762752","7575 St. Charles Road, Columbia, MO 65202"
"217","Blair Oaks High School","Golf Girls","24","Varsity","9/16","","","Southern Boone Tri: Southern Boone, Blair Oaks, Hallsville","tournament","https://www.mshsaa.org/MySchool/Schedule.aspx?s=217&alg=24","https://www.mshsaa.org/MySchool/Tournament.aspx?s=217&alg=24&tournament=575955","Ashland, MO"
"16","Boonville High School","Volleyball Girls","57","Varsity","9/16","6:30 pm","","Tipton","home","https://www.mshsaa.org/MySchool/Schedule.aspx?s=16&alg=57","https://www.mshsaa.org/MySchool/Matchup.aspx?s=16&alg=57&comp=2781547","1 Pirate Drive, Boonville, MO 65233"
"1540","Capital City High School","Softball Fall Season","38","Varsity","9/16","5:00 pm","","Hickman","away","https://www.mshsaa.org/MySchool/Schedule.aspx?s=1540&alg=38","https://www.mshsaa.org/MySchool/Matchup.aspx?s=1540&alg=38&comp=2744356","1104 N Providence Rd, Columbia, MO 65203-4398"
"1540","Capital City High School","Tennis Girls","49","Varsity","9/16","4:30 pm","","Helias Catholic","away","https://www.mshsaa.org/MySchool/Schedule.aspx?s=1540&alg=49","https://www.mshsaa.org/MySchool/Matchup.aspx?s=1540&alg=49&comp=2757142","1305 Swifts Hwy, Jefferson City, MO 65109-2595"
"1099","Christian Fellowship","Softball Fall Season","38","Varsity","9/16","5:00 pm","","Smith-Cotton","home","https://www.mshsaa.org/MySchool/Schedule.aspx?s=1099&alg=38","https://www.mshsaa.org/MySchool/Matchup.aspx?s=1099&alg=38&comp=2633019","421 E Hwy 124, Hallsville, MO 65255-9346"
"566","Columbia Independent","Volleyball Girls","57","Varsity","9/16","6:00 pm","","Chamois","away","https://www.mshsaa.org/MySchool/Schedule.aspx?s=566&alg=57","https://www.mshsaa.org/MySchool/Matchup.aspx?s=566&alg=57&comp=2760606","614 S Poplar St, Chamois, MO 65024"
"566","Columbia Independent","Volleyball Girls","57","Varsity","9/16","6:00 pm","","Chamois","away","https://www.mshsaa.org/MySchool/Schedule.aspx?s=566&alg=57","https://www.mshsaa.org/MySchool/Matchup.aspx?s=566&alg=57&comp=2766272","614 S Poplar St, Chamois, MO 65024"
"278","Eldon High School","Golf Girls","24","Varsity","9/16","","","Eldon Quad w/ Jeff City, Crocker, Eugene","tournament","https://www.mshsaa.org/MySchool/Schedule.aspx?s=278&alg=24","https://www.mshsaa.org/MySchool/Tournament.aspx?s=278&alg=24&tournament=545002","Eldon, MO"
"278","Eldon High School","Softball Fall Season","38","Varsity","9/16","5:00 pm","","Crocker","home","https://www.mshsaa.org/MySchool/Schedule.aspx?s=278&alg=38","https://www.mshsaa.org/MySchool/Matchup.aspx?s=278&alg=38&comp=2628676","112 S Pine St, Eldon, MO 65026-1594"
"278","Eldon High School","Volleyball Girls","57","Varsity","9/16","6:30 pm","","Hallsville","away","https://www.mshsaa.org/MySchool/Schedule.aspx?s=278&alg=57","https://www.mshsaa.org/MySchool/Matchup.aspx?s=278&alg=57&comp=2623024","421 E Hwy 124, Hallsville, MO 65255-9346"
"917","Father Tolton","Tennis Girls","49","Varsity","9/16","4:30 pm","","Battle","away","https://www.mshsaa.org/MySchool/Schedule.aspx?s=917&alg=49","https://www.mshsaa.org/MySchool/Matchup.aspx?s=917&alg=49&comp=2765858","7575 St. Charles Road, Columbia, MO 65202"
"311","Hallsville High School","Golf Girls","24","Varsity","9/16","","","Southern Boone Tri: Southern Boone, Blair Oaks, Hallsville","tournament","https://www.mshsaa.org/MySchool/Schedule.aspx?s=311&alg=24","https://www.mshsaa.org/MySchool/Tournament.aspx?s=311&alg=24&tournament=574867","Ashland, MO"
"311","Hallsville High School","Softball Fall Season","38","Varsity","9/16","5:00 pm","","Smith-Cotton","home","https://www.mshsaa.org/MySchool/Schedule.aspx?s=311&alg=38","https://www.mshsaa.org/MySchool/Matchup.aspx?s=311&alg=38&comp=2633019","421 E Hwy 124, Hallsville, MO 65255-9346"
"311","Hallsville High School","Volleyball Girls","57","Varsity","9/16","6:30 pm","","Eldon","home","https://www.mshsaa.org/MySchool/Schedule.aspx?s=311&alg=57","https://www.mshsaa.org/MySchool/Matchup.aspx?s=311&alg=57&comp=2638634","421 E Hwy 124, Hallsville, MO 65255-9346"
"522","Helias High School","Softball Fall Season","38","Varsity","9/16","4:30 pm","","Bowling Green","home","https://www.mshsaa.org/MySchool/Schedule.aspx?s=522&alg=38","https://www.mshsaa.org/MySchool/Matchup.aspx?s=522&alg=38&comp=2710404","1305 Swifts Hwy, Jefferson City, MO 65109-2595"
"522","Helias High School","Tennis Girls","49","Varsity","9/16","4:30 pm","","Jefferson City","away","https://www.mshsaa.org/MySchool/Schedule.aspx?s=522&alg=49","https://www.mshsaa.org/MySchool/Matchup.aspx?s=522&alg=49&comp=2753106","609 Union St, Jefferson City, MO 65101-2898"
"522","Helias High School","Volleyball Girls","57","Varsity","9/16","6:15 pm","","Battle","away","https://www.mshsaa.org/MySchool/Schedule.aspx?s=522&alg=57","https://www.mshsaa.org/MySchool/Matchup.aspx?s=522&alg=57&comp=2763162","7575 St. Charles Road, Columbia, MO 65202"
"85","Hickman High School","Softball Fall Season","38","Varsity","9/16","5:00 pm","","Capital City","home","https://www.mshsaa.org/MySchool/Schedule.aspx?s=85&alg=38","https://www.mshsaa.org/MySchool/Matchup.aspx?s=85&alg=38&comp=2776536","1104 N Providence Rd, Columbia, MO 65203-4398"
